ticker;shortName;sector;industry;last_price;range_52_weeks;averageVolume10days;dividendYield;exDividendDate;profitMargins;trailingPE;forwardPE;trailingEps;forwardEps;beta;marketCap;mostRecentQuarter;currency;modification_date
ald.pa;ALD;Industrials;Rental & Leasing Services;10.760000228881836;9.18 - 14.60;220541;0.1004;1653955200;0.10467;8.512658;N/A;1.264;N/A;1.173727;4337194496;1656547200;EUR;1672483997
lss.pa;LECTRA;Technology;Software—Application;35.20000076293945;26.65 - 44.85;24976;0.0117999995;1651622400;0.081099994;65.18518;N/A;0.54;N/A;1.19127;1327384960;1656547200;EUR;1672483997
arg.pa;ARGAN;Real Estate;REIT—Industrial;75.80000305175781;68.10 - 121.80;6315;0.0335;1648771200;3.43655;6.0591526;N/A;12.51;N/A;0.782627;1712011264;1656547200;EUR;1672483997
dee.pa;DEE TECH SHARES;Financial Services;Shell Companies;9.850000381469727;9.45 - 9.97;0;N/A;N/A;0.0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;EUR;1672483997
bpost.br;BPOST;Industrials;Integrated Freight & Logistics;4.803999900817871;4.65 - 8.07;315438;0.096099995;1652659200;0.05276;N/A;4.407339;-0.1;1.09;1.330765;960804736;1656547200;EUR;1672483997
ato.pa;ATOS;Technology;Information Technology Services;9.01200008392334;7.16 - 39.25;1259400;N/A;1620950400;-0.30388;1.7859691;0.93679833;5.046;9.62;1.626872;996258560;1656547200;EUR;1672483997
colr.br;COLRUYT;Consumer Defensive;Grocery Stores;21.299999237060547;19.71 - 41.02;253650;0.0466;1664496000;0.02859;6.011854;7.8888884;3.543;2.7;0.01626;2830812416;1648684800;EUR;1672483997
etl.pa;EUTELSAT COMMUNIC.;Technology;Communication Equipment;6.960000038146973;6.82 - 11.56;644464;N/A;1668643200;0.20041999;5.4588237;7.483871;1.275;0.93;0.347454;1602136320;1656547200;EUR;1672483997
sii.pa;SII;Technology;Information Technology Services;45.349998474121094;35.70 - 53.90;7172;0.0081;1664323200;0.07163;46.417603;N/A;0.977;N/A;1.383397;873327616;1648684800;EUR;1672483997
fnts.pa;FINATIS;Consumer Defensive;Food Distribution;7.599999904632568;7.60 - 34.60;77;N/A;1562544000;-0.00483;N/A;N/A;-32.99;N/A;0.382541;42887560;1656547200;EUR;1672483997
sop.pa;SOPRA STERIA GROUP;Technology;Information Technology Services;141.1999969482422;117.80 - 177.70;23930;0.0233;1654560000;0.043870002;26.895237;13.3082;5.25;10.61;1.44587;2852931840;1656547200;EUR;1672483997
crav.pa;CRCAM ATL.VEND.CCI;Financial Services;Banks—Regional;70.30000305175781;64.16 - 98.88;355;0.0588;1652313600;0.31328;9.880535;N/A;7.115;N/A;0.420624;519710336;1656547200;EUR;1672483997
bass.pa;BASSAC;Real Estate;Real Estate—Development;47.900001525878906;47.20 - 71.20;572;0.0461;1652745600;0.11769;7.689838;N/A;6.229;N/A;0.943945;768239360;1656547200;EUR;1672483997
gne.pa;GENERAL ELECTRIC;Industrials;Specialty Industrial Machinery;75.5999984741211;58.20 - 91.24;854;0.0045;1664150400;-0.07779;N/A;N/A;-0.376;N/A;1.138909;82983100416;1664496000;EUR;1672483997
carp.pa;CARPINIENNE DE PARTICIPATIONS;Real Estate;Real Estate Services;7.75;7.75 - 35.60;10;N/A;1557792000;0.0;N/A;N/A;-1.344;N/A;0.203252;2473094;1656547200;EUR;1672483997
nokia.pa;NOKIA;Technology;Communication Equipment;4.3379998207092285;4.12 - 5.76;131136;0.013300001;1666569600;0.07422;N/A;N/A;-0.382;N/A;0.682498;24442675200;1664496000;EUR;1672483997
keyw.br;Keyware Technologies;Technology;Software—Infrastructure;1.0399999618530273;0.81 - 1.17;865;N/A;1568160000;0.050019998;148.57141;13.0;0.007;0.08;N/A;23417264;1656547200;EUR;1672483997
ral.pa;RALLYE;Consumer Defensive;Grocery Stores;2.680000066757202;2.02 - 5.35;21145;N/A;1558310400;-0.0078799995;N/A;N/A;-5.8;N/A;2.454;140964512;1656547200;EUR;1672483997
